,CUSTOMER_ID,LOAN_AMOUNT,LOAN_BEHAVIOR,LOAN_START_DATE
8523,129179387.1429,1450000.41,Current,2022-05-31
8524,111621787.1429,1100000.29,Amortization Past Due,2022-06-09
8525,99200687.1429,299999.67,Current,2022-06-24
8526,78505814.2857,2999999.81,Current,2022-07-21
8527,123957017.1429,300000.42,Current,2022-07-21
8528,10696574.2857,1999999.97,Current,2022-07-26
8529,47281758.5714,3000000.37,Current,2022-07-29
8530,77417415.7143,900000.36,Current,2022-08-08
8531,54238317.1429,300000.58,Current,2022-08-12
8532,133340202.8571,2200000.97,Principal Past Due,2022-08-16
8533,84366328.5714,2000000.27,Current,2022-09-15
8534,133058287.1429,1600001.17,Current,2022-09-16
8535,83646145.7143,300000.16,Current,2022-11-25
8536,32039458.5714,2539999.27,Current,2023-02-22
8537,23163731.4286,349999.89,Current,2023-03-13
8538,132848414.2857,999998.23,Current,2023-03-29
8539,130070615.7143,425000.26,Current,2023-04-25
8540,42523387.1429,930001.61,Current,2023-04-27
8541,122202902.8571,4600000.09,Current,2023-04-28
8542,66807574.2857,299998.86,Amortization Past Due,2023-06-07
8543,57264574.2857,1349999.33,Current,2023-06-08
8544,12216172.8571,1530000.4,Current,2023-06-13
8545,90410017.1429,1749998.45,Current,2023-06-30
8546,54243558.5714,419999.8,Current,2023-08-03
8547,55188731.4286,299999.28,Current,2023-08-16
8548,90189358.5714,1380000.22,Current,2023-08-18
8549,106417602.8571,300001.77,Current,2023-08-22
8550,87867158.5714,460001.06,Amortization Past Due,2023-08-29
8551,136642574.2857,599999.77,Current,2023-09-05
8552,45329844.2857,470000.35,Current,2023-09-12
8553,5165431.4286,299998.89,Current,2023-09-29
8554,133639160.0,500001.86,Current,2023-10-05
8555,78362514.2857,300000.15,Current,2023-10-17
8556,22324385.7143,560001.33,Current,2023-10-18
8557,85714360.0,1670000.81,Current,2023-10-18
8558,73749630.0,6699998.33,Current,2023-11-10
8559,278285.7143,9949999.04,Current,2015-06-22
8560,278285.7143,3000002.0,Current,2016-03-22
8561,278285.7143,3000000.69,Current,2016-04-04
8562,278285.7143,3999999.45,Current,2016-05-04
8563,137930457.1429,179999.99,Items for litigation,1992-10-30
8564,26134314.2857,280002.21,Items for litigation,1997-05-19
8565,136870314.2857,1998700.31,Items for litigation,1996-08-05
8566,136870314.2857,1099500.52,Items for litigation,1996-08-30
8567,102689657.1429,399999.35,Principal Past Due,2002-08-16
8568,102689657.1429,500000.4,Principal Past Due,2003-07-07
8569,46713144.2857,500001.0,Current,2019-04-11
8570,23660514.2857,4000000.16,Current,2019-11-14
8571,62014685.7143,510001.1,Current,2019-11-28
8572,108634387.1429,1250001.24,Principal Past Due,2020-02-20
8573,94717001.4286,4800001.18,Current,2020-02-27
8574,97840317.1429,394999.58,Principal Past Due,2020-03-09
8575,96103602.8571,2999999.98,Principal Past Due,2020-09-29
8576,58101872.8571,999998.88,Current,2020-12-18
8577,51708528.5714,600000.86,Principal Past Due,2021-01-20
8578,45128842.8571,899999.93,Current,2021-02-15
8579,82840515.7143,1000000.65,Current,2021-03-30
8580,107028887.1429,3000000.65,Principal Past Due,2021-03-31
8581,59253858.5714,299996.9,Current,2021-04-05
8582,18166888.5714,5000000.53,Current,2021-04-30
8583,97269745.7143,2999999.13,Principal Past Due,2021-05-04
8584,100486058.5714,500000.96,Principal Past Due,2021-05-06
8585,47458460.0,475001.21,Current,2021-05-12
8586,103944087.1429,299999.55,Current,2021-06-16
8587,103031317.1429,5000000.94,Amortization Past Due,2021-06-16
8588,15917445.7143,1159999.88,Principal Past Due,2021-06-17
8589,66956928.5714,879999.34,Current,2021-07-05
8590,89981317.1429,1000000.74,Current,2021-07-08
8591,52509158.5714,3000000.5,Current,2021-07-12
8592,76707371.4286,2999998.37,Current,2021-07-22
8593,22091542.8571,1000000.54,Current,2021-07-22
8594,86251958.5714,6969998.2,Current,2021-07-27
8595,21751474.2857,489998.06,Amortization Past Due,2021-07-30
8596,118371185.7143,2790002.26,Amortization Past Due,2021-08-10
8597,54670045.7143,2499999.16,Principal Past Due,2021-08-13
8598,69011474.2857,500000.76,Current,2021-08-31
8599,75465201.4286,1500001.51,Amortization Past Due,2021-09-01
8600,26852572.8571,8000001.17,Amortization Past Due,2021-09-17
8601,118752844.2857,2689999.66,Current,2021-09-28
8602,141742902.8571,500001.38,Principal Past Due,2021-10-14
8603,133697544.2857,1739999.51,Current,2021-10-20
8604,39655902.8571,439997.67,Principal Past Due,2021-10-22
8605,72101414.2857,310000.53,Amortization Past Due,2021-10-28
8606,1464200.0,4500000.74,Current,2021-10-29
8607,103925157.1429,4605001.01,Current,2021-11-02
8608,101106045.7143,1999998.38,Principal Past Due,2021-11-02
8609,29089657.1429,299999.92,Current,2021-11-18
8610,46671902.8571,4999998.32,Principal Past Due,2021-11-26
8611,65165672.8571,2999998.88,Amortization Past Due,2021-12-01
8612,71233158.5714,1199999.95,Amortization Past Due,2021-12-09
8613,108872528.5714,299998.01,Current,2021-12-10
8614,33158101.4286,999998.65,Current,2021-12-10
8615,64790872.8571,1000000.09,Current,2021-12-14
8616,47221472.8571,300001.16,Current,2021-12-17
8617,28886017.1429,300001.34,Current,2021-12-20
8618,53576615.7143,299998.91,Amortization Past Due,2021-12-21
8619,111844371.4286,300000.56,Amortization Past Due,2021-12-21
8620,26133815.7143,499999.93,Principal Past Due,2021-12-22
8621,1464200.0,4499998.0,Current,2021-12-16
8622,138896058.5714,1200000.94,Current,2021-12-23
8623,138896058.5714,1000000.91,Current,2021-12-23
8624,138896058.5714,2799998.63,Current,2021-12-23
8625,27496501.4286,300001.04,Current,2021-12-23
8626,58586672.8571,999999.82,Principal Past Due,2021-12-24
8627,37291915.7143,5000000.36,Current,2021-12-28
8628,89766574.2857,622999.32,Current,2021-12-31
8629,67829415.7143,299998.6,Current,2021-12-31
8630,11547458.5714,300000.63,Current,2022-01-04
8631,89342357.1429,299998.76,Current,2022-01-05
8632,26845657.1429,6199998.75,Current,2022-01-06
8633,109570701.4286,487001.31,Amortization Past Due,2022-01-19
8634,14123687.1429,2000000.92,Current,2022-01-31
8635,42536400.0,299999.83,Current,2022-02-15
8636,116131658.5714,300001.43,Current,2022-02-17
8637,40768874.2857,500000.19,Amortization Past Due,2022-02-22
8638,137494330.0,999998.87,Current,2022-02-22
8639,56305242.8571,464999.89,Current,2022-02-24
8640,14494685.7143,3000000.88,Current,2022-02-28
8641,73931815.7143,475000.46,Amortization Past Due,2022-03-03
8642,135178642.8571,2500001.17,Current,2022-03-04
8643,31166101.4286,300000.56,Current,2022-03-08
8644,44930244.2857,613000.72,Current,2022-03-11
8645,34297442.8571,899999.74,Current,2022-03-14
8646,28027114.2857,300003.17,Current,2022-03-16
8647,109840302.8571,599999.65,Current,2022-03-18
8648,61001144.2857,299999.54,Current,2022-03-21
8649,65073457.1429,6099998.62,Current,2022-03-16
8650,102234887.1429,299998.99,Current,2022-03-25
8651,84484742.8571,8000000.53,Current,2022-03-31
8652,7582428.5714,299999.52,Current,2022-03-30
8653,93167915.7143,300003.76,Current,2022-04-06
8654,54670045.7143,1500000.79,Principal Past Due,2022-04-11
8655,132244215.7143,697999.13,Current,2022-04-11
8656,109274271.4286,299998.97,Current,2022-04-18
8657,94397830.0,300001.03,Current,2022-04-22
8658,127736287.1429,300000.46,Current,2022-04-26
8659,107508401.4286,1000001.14,Amortization Past Due,2022-04-29
8660,134241615.7143,299998.86,Current,2022-04-29
8661,46341614.2857,1290000.87,Current,2022-05-02
8662,81775371.4286,299998.52,Current,2022-05-05
8663,19751258.5714,6959998.11,Current,2022-05-06
8664,28660142.8571,3999998.14,Current,2022-05-13
8665,46671902.8571,5000001.24,Principal Past Due,2022-05-19
8666,1464200.0,6000000.04,Current,2022-05-24
8667,65165672.8571,2500000.4,Amortization Past Due,2022-05-25
8668,140877600.0,999997.51,Current,2022-05-30
8669,57725387.1429,380000.27,Current,2022-05-31
8670,56771830.0,470001.21,Current,2022-06-01
8671,95533887.1429,2000000.05,Current,2022-06-03
8672,114015071.4286,300001.19,Current,2022-06-13
8673,11778445.7143,399999.41,Current,2022-06-21
8674,65112428.5714,999999.14,Current,2022-06-22
8675,122062915.7143,300001.97,Current,2022-06-22
8676,78557387.1429,299999.5,Principal Past Due,2022-06-27
8677,108402842.8571,2999999.04,Current,2022-06-28
8678,113226630.0,299999.88,Principal Past Due,2022-06-30
8679,66648571.4286,1800000.84,Current,2022-06-29
8680,142762917.1429,2000000.37,Current,2022-07-01
8681,38185287.1429,1499998.6,Current,2022-07-04
8682,55821717.1429,1000000.25,Current,2022-07-05
8683,137067542.8571,4000000.04,Current,2022-07-08
8684,120437758.5714,299999.01,Current,2022-07-14
8685,30396630.0,299999.87,Current,2022-07-18
8686,99579630.0,770000.86,Amortization Past Due,2022-07-18
8687,52985971.4286,1029999.31,Current,2022-07-19
8688,7488744.2857,300001.5,Current,2022-07-25
8689,6750001.4286,1999999.92,Current,2022-07-28
8690,62996730.0,7999999.99,Current,2022-08-02
8691,74206987.1429,789999.69,Current,2022-08-02
8692,55449842.8571,300001.02,Current,2022-08-09
8693,96073944.2857,500000.53,Current,2022-08-12
8694,106067530.0,299998.13,Current,2022-08-15
8695,130134172.8571,1329999.83,Current,2022-08-15
8696,9421001.4286,499999.08,Current,2022-08-16
8697,136497900.0,299999.09,Current,2022-08-16
8698,31378288.5714,2200000.72,Current,2022-08-19
8699,2803160.0,600000.45,Current,2022-08-26
8700,98244344.2857,3000001.31,Current,2022-08-30
8701,128083871.4286,2999999.73,Current,2022-08-31
8702,64311944.2857,4999998.82,Current,2022-08-31
8703,74571015.7143,650000.91,Current,2022-09-15
8704,139960100.0,1000001.68,Current,2022-09-16
8705,91314901.4286,299999.64,Current,2022-09-16
8706,105293100.0,500000.58,Current,2022-09-21
8707,33829758.5714,2199997.84,Amortization Past Due,2022-09-27
8708,122921257.1429,299999.55,Current,2022-09-30
8709,90321085.7143,299999.21,Current,2022-10-06
8710,134662158.5714,2000001.67,Current,2022-10-07
8711,71666202.8571,2199998.93,Current,2022-10-10
8712,139503314.2857,299999.12,Current,2022-10-12
8713,67689771.4286,1760000.72,Current,2022-10-12
8714,63721100.0,776001.07,Current,2022-10-14
8715,73238302.8571,1809999.03,Current,2022-10-17
8716,39262557.1429,299999.12,Current,2022-10-18
8717,116182601.4286,1499999.49,Current,2022-10-20
8718,13740001.4286,999999.23,Current,2022-10-24
8719,97490628.5714,2960000.62,Current,2022-10-26
8720,110389444.2857,2000000.67,Current,2022-10-26
8721,16946444.2857,2000001.15,Amortization Past Due,2022-10-26
8722,30376744.2857,299999.33,Current,2022-10-28
8723,111849000.0,999999.88,Current,2022-11-07
8724,37052157.1429,800000.78,Current,2022-11-11
8725,46938401.4286,7999999.37,Current,2022-11-15
8726,120196585.7143,1099999.91,Current,2022-11-15
8727,135331785.7143,779999.94,Current,2022-11-22
8728,128941002.8571,300000.15,Amortization Past Due,2022-11-24
8729,60141944.2857,300001.35,Current,2022-11-29
8730,73847685.7143,299999.68,Current,2022-11-29
8731,101803358.5714,300001.23,Current,2022-12-16
8732,114404644.2857,850002.16,Current,2022-12-27
8733,13740001.4286,999999.0,Current,2022-12-29
8734,106638774.2857,5799998.27,Principal Past Due,2022-12-29
8735,128480285.7143,999999.25,Current,2023-01-13
8736,86815671.4286,300001.76,Current,2023-01-16
8737,76799060.0,3000001.42,Current,2023-01-19
8738,9471542.8571,2999999.4,Current,2023-01-25
8739,128816588.5714,7999999.65,Current,2023-01-30
8740,122116017.1429,300000.42,Current,2023-02-01
8741,120931487.1429,299999.02,Current,2023-02-09
8742,27684944.2857,799999.77,Current,2023-02-10
8743,19716230.0,1450000.49,Current,2023-02-13
8744,124032888.5714,729999.91,Current,2023-02-13
8745,87194872.8571,689999.88,Current,2023-02-15
8746,16766501.4286,839999.76,Current,2023-02-28
8747,134901457.1429,3911999.2,Current,2023-02-28
8748,12718985.7143,599999.36,Current,2023-03-09
8749,36364228.5714,799998.91,Current,2023-03-10
8750,38323317.1429,1270000.02,Current,2023-03-13
8751,60582472.8571,630000.19,Current,2023-03-15
8752,63898857.1429,4500000.64,Current,2023-03-15
8753,5623342.8571,18000000.57,Current,2023-03-17
8754,5750017.1429,3480000.23,Current,2023-03-20
8755,65585642.8571,640000.9,Current,2023-03-23
8756,97026957.1429,2999998.82,Current,2023-03-28
8757,6209957.1429,300000.02,Current,2023-03-29
8758,122062915.7143,1000000.64,Current,2023-03-31
8759,72299400.0,1000000.05,Current,2023-04-05
8760,74124828.5714,1280000.0,Current,2023-04-12
8761,18402085.7143,384999.73,Current,2023-04-17
8762,34006715.7143,2429999.5,Current,2023-04-18
8763,24713331.4286,3000001.17,Amortization Past Due,2023-04-19
8764,75743158.5714,655000.73,Current,2023-04-20
8765,51569430.0,999999.27,Current,2023-04-27
8766,87763801.4286,340000.19,Current,2023-04-28
8767,3181072.8571,1450000.1,Current,2023-05-04
8768,33000415.7143,500001.42,Amortization Past Due,2023-05-10
8769,65372760.0,2499998.36,Current,2023-05-12
8770,58461744.2857,1639999.88,Current,2023-05-12
8771,141500630.0,1080000.72,Current,2023-05-26
8772,79747287.1429,1400001.08,Current,2023-05-26
8773,50689287.1429,510001.86,Current,2023-05-31
8774,65235600.0,4299999.3,Current,2023-05-31
8775,139470717.1429,299999.26,Current,2023-06-08
8776,5265717.1429,300002.16,Current,2023-06-14
8777,32785901.4286,8000001.39,Current,2023-06-16
8778,109118744.2857,1999999.47,Current,2023-06-16
8779,26845657.1429,3800001.1,Current,2023-06-19
8780,24104030.0,869998.63,Current,2023-06-22
8781,33798285.7143,691000.4,Current,2023-06-27
8782,94769044.2857,349999.37,Current,2023-07-06
8783,24193002.8571,380000.84,Current,2023-07-14
8784,116033302.8571,659998.36,Current,2023-07-18
8785,27242514.2857,521998.4,Current,2023-07-21
8786,100523431.4286,299999.8,Current,2023-07-26
8787,128480285.7143,999999.83,Current,2023-07-27
8788,85870602.8571,447000.73,Current,2023-07-26
8789,142367844.2857,300000.43,Current,2023-07-28
8790,57737172.8571,599999.37,Current,2023-07-31
8791,19329901.4286,499999.92,Current,2023-07-31
8792,129936944.2857,300000.47,Current,2023-08-09
8793,96170900.0,399999.86,Current,2023-08-16
8794,33074460.0,299999.59,Current,2023-08-23
8795,124209731.4286,599998.52,Current,2023-07-03
8796,124866731.4286,599999.78,Current,2023-08-24
8797,17625158.5714,99999999.88,Current,2023-08-30
8798,62648671.4286,3499998.89,Current,2023-08-31
8799,42767930.0,299999.84,Current,2023-08-31
8800,126779628.5714,2000000.53,Current,2023-08-31
8801,101981288.5714,300000.88,Current,2023-09-08
8802,26815214.2857,299997.64,Current,2023-09-11
8803,43135601.4286,1000000.53,Current,2023-09-14
8804,21441758.5714,299999.58,Current,2023-09-15
8805,53137317.1429,1499998.21,Current,2023-09-20
8806,78349244.2857,691201.28,Current,2023-09-21
8807,125731014.2857,2499998.61,Current,2023-09-22
8808,114704288.5714,619999.5,Current,2023-09-25
8809,5335742.8571,1999998.5,Current,2023-09-26
8810,88677445.7143,1340000.1,Amortization Past Due,2023-09-26
8811,87815358.5714,300000.56,Current,2023-09-28
8812,101730188.5714,500001.7,Amortization Past Due,2023-09-29
8813,10603500.0,299999.71,Current,2023-09-29
8814,92660715.7143,299999.66,Current,2023-09-29
8815,36421015.7143,389998.51,Current,2023-09-29
8816,100688472.8571,2000000.62,Current,2023-10-09
8817,123887374.2857,2000000.06,Current,2023-10-10
8818,13208002.8571,2999999.28,Current,2023-10-18
8819,18388745.7143,519999.41,Current,2023-10-19
8820,69911330.0,3499999.75,Current,2023-10-20
8821,125786015.7143,519999.24,Current,2023-10-23
8822,60704271.4286,299998.72,Current,2023-10-25
8823,132426100.0,3999998.71,Amortization Past Due,2023-10-27
8824,67099017.1429,1000001.08,Current,2023-10-31
8825,14123687.1429,903999.4,Current,2023-11-07
8826,138847872.8571,309999.73,Current,2023-11-16
8827,65351715.7143,1599999.95,Current,2023-11-21
8828,36135258.5714,300001.26,Current,2023-11-21
8829,74712557.1429,1000000.0,Current,2023-11-28
8830,134955387.1429,1000000.76,Current,2023-11-30
8831,83640544.2857,40001.46,Current,2022-02-15
8832,104503031.4286,19999.74,Current,2023-02-09
8833,125439631.4286,40000.26,Current,2023-09-20
8834,77502442.8571,503999.51,Current,2020-09-02
8835,107733728.5714,669999.88,Current,2021-06-15
8836,1474544.2857,300001.21,Current,2021-11-25
8837,28656130.0,670000.09,Current,2021-12-20
8838,86201571.4286,5399999.52,Current,2022-05-31
8839,39229428.5714,650000.12,Current,2022-06-15
8840,82840515.7143,1999998.79,Current,2022-06-24
8841,47168142.8571,899999.06,Current,2022-06-28
8842,111957958.5714,299999.74,Current,2022-07-08
8843,6196415.7143,300000.61,Current,2022-07-12
8844,78108101.4286,300001.31,Current,2022-07-20
8845,65783815.7143,299999.48,Principal Past Due,2022-08-04
8846,110985844.2857,427999.7,Current,2022-08-12
8847,58101872.8571,1230001.32,Current,2022-08-18
8848,25290657.1429,506001.02,Current,2022-08-30
8849,109696258.5714,578000.81,Amortization Past Due,2022-09-21
8850,90278014.2857,1000000.14,Current,2022-10-06
8851,29782414.2857,300002.04,Current,2022-10-17
8852,59171101.4286,299999.03,Current,2022-11-15
8853,120323128.5714,432997.6,Current,2022-11-18
8854,42812401.4286,299998.82,Principal Past Due,2022-11-24
8855,95961730.0,1700000.18,Principal Past Due,2023-02-03
8856,81060358.5714,2499999.99,Current,2023-02-08
8857,121177372.8571,2499998.88,Current,2023-02-13
8858,53362317.1429,6600000.66,Current,2023-03-31
8859,54044017.1429,2500000.65,Current,2023-03-31
8860,62757244.2857,1080001.04,Principal Past Due,2023-04-05
8861,65474744.2857,899999.87,Current,2023-04-14
8862,38082385.7143,1999998.57,Current,2023-04-17
8863,139259217.1429,399998.33,Amortization Past Due,2023-04-20
8864,118557058.5714,1199998.04,Current,2023-04-26
8865,72660457.1429,1700000.59,Current,2023-04-28
8866,73287672.8571,449999.0,Current,2023-05-16
8867,100132830.0,300000.55,Amortization Past Due,2023-05-23
8868,114581387.1429,299997.97,Current,2023-06-07
8869,31326200.0,1000000.21,Current,2023-06-27
8870,98746185.7143,11560001.21,Current,2023-06-30
8871,9138244.2857,306001.68,Current,2023-07-10
8872,73058185.7143,4000000.03,Current,2023-07-19
8873,101160814.2857,299999.32,Current,2023-07-27
8874,10379174.2857,619998.62,Current,2023-08-01
8875,12890544.2857,300000.01,Current,2023-08-16
8876,1134002.8571,299999.59,Current,2023-08-18
8877,123488715.7143,490000.22,Current,2023-08-22
8878,123541288.5714,800000.06,Current,2023-09-08
8879,87031257.1429,300001.33,Current,2023-09-29
8880,16533017.1429,360000.02,Current,2023-10-23
8881,61287887.1429,350000.44,Current,2023-10-23
8882,118977430.0,1599998.58,Current,2023-10-31
8883,2633700.0,379998.05,Current,2023-11-08
8884,25033442.8571,300000.64,Current,2023-11-10
8885,109584358.5714,299999.43,Current,2023-11-16
8886,109357802.8571,300000.6,Current,2023-11-17
8887,48455501.4286,499999.51,Current,2023-11-23
