CUSTOMER_ID,BANK_TENURE,SEC,DIGITAL_INDICATOR,CUSTOMER_LOCATION,AGE,GENDER,EDUCATION,MONTHLY_INCOME,QUARTER,TRANSACTION_AMOUNT_DEBIT,TRANSACTION_AMOUNT_CC,TRANSACTION_AMOUNT_IBFT,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,SAVINGS_ACCOUNT_INDICATOR,CUSTOMER_SEGMENT,TOTAL_BALANCE,CURRENT_MONTH_BILLING,PREVIOUS_MONTH_BILLING,REVOLVING_BALANCE,LOAN_BEHAVIOR,LOAN_AMOUNT
112931415.7143,6.33,3,1,NATIONAL CAPITAL REGION,31.2,0.0,2,41955.18,Q1 2024,5555.4800000000005,5171.2699999999995,1569.67,0,0,3,6,54919.14,275.31,54559.27,57863.65,3,39999.14
112931415.7143,6.33,3,1,NATIONAL CAPITAL REGION,31.2,0.0,2,41955.18,Q4 2023,6238.8,4395.6900000000005,5499.79,0,0,3,6,54919.14,275.31,54559.27,57863.65,3,39999.14
113333031.4286,7.57,3,1,REGION III (CENTRAL LUZON),46.35,1.0,2,24869.83,Q4 2023,3482.94,10663.060000000001,49001.32,0,0,3,6,0.63,0.63,0.63,0.63,3,33000.3
113531385.7143,15.94,7,1,REGION IV-A (CALABARZON),41.53,1.0,2,465724.0,Q1 2024,27468.960000000003,117830.18,275999.47,0,3,3,2,1.43,1.43,1.43,1.43,3,868958.65
113531385.7143,15.94,7,1,REGION IV-A (CALABARZON),41.53,1.0,2,465724.0,Q4 2023,25177.38,233483.07,425997.97,0,3,3,2,1.43,1.43,1.43,1.43,3,868958.65
113536644.2857,10.18,5,1,NATIONAL CAPITAL REGION,45.48,0.0,1,104503.12,Q1 2024,17662.7,4394.64,148209.36,0,0,3,6,-0.55,-0.55,-0.55,-0.55,3,30000.92
113536644.2857,10.18,5,1,NATIONAL CAPITAL REGION,45.48,0.0,1,104503.12,Q4 2023,5610.07,38152.07,222493.61000000002,0,0,3,6,-0.55,-0.55,-0.55,-0.55,3,30000.92
113762202.8571,1.2,7,1,NATIONAL CAPITAL REGION,32.71,0.0,2,719248.62,Q1 2024,-0.59,1066898.05,170552.19,0,0,3,3,686194.34,157257.23,228091.26,-0.61,3,699999.51
113762202.8571,1.2,7,1,NATIONAL CAPITAL REGION,32.71,0.0,2,719248.62,Q4 2023,-1.65,748725.8,299.65,0,0,3,3,686194.34,157257.23,228091.26,-0.61,3,699999.51
113784888.5714,1.93,5,1,REGION VII (CENTRAL VISAYAS),46.36,0.0,2,135795.71,Q4 2023,9163.7,5611.75,5002.82,0,0,3,5,59028.0,9438.38,43982.1,40815.51,3,80000.6
113808615.7143,11.39,6,0,NATIONAL CAPITAL REGION,56.75,1.0,2,156522.12,Q1 2024,13883.39,150001.44,29201.64,2,0,3,1,86163.06,-0.03,15058.06,-0.03,3,1272800.42
113920758.5714,10.98,5,1,NATIONAL CAPITAL REGION,33.65,0.0,2,108574.12,Q1 2024,3650.8,250284.37,152451.21,0,0,3,6,-0.23,-0.23,-0.23,-0.23,3,99999.13
113920758.5714,10.98,5,1,NATIONAL CAPITAL REGION,33.65,0.0,2,108574.12,Q4 2023,1768.28,332111.72000000003,63677.5,0,0,3,6,-0.23,-0.23,-0.23,-0.23,3,99999.13
113944602.8571,4.52,5,1,REGION III (CENTRAL LUZON),26.39,1.0,2,103244.63,Q1 2024,8946.8,50036.44,93001.51,0,0,3,6,-0.46,-0.46,-0.46,-0.46,3,89999.69
114001302.8571,3.4,4,0,REGION VII (CENTRAL VISAYAS),26.96,0.0,2,63788.44,Q1 2024,7602.48,17074.69,1662.85,0,0,3,5,1888.21,2476.21,2764.21,2.21,3,60000.32
114001302.8571,3.4,4,0,REGION VII (CENTRAL VISAYAS),26.96,0.0,2,63788.44,Q4 2023,2535.42,19181.13,35582.51,0,0,3,5,1888.21,2476.21,2764.21,2.21,3,60000.32
114190501.4286,9.91,3,1,REGION III (CENTRAL LUZON),32.97,0.0,2,25510.64,Q1 2024,7257.289999999999,36853.27,76604.2,0,0,3,6,32696.91,-0.19,20452.61,19304.15,3,136000.37
115161871.4286,24.37,7,1,NATIONAL CAPITAL REGION,53.32,0.0,3,405887.34,Q1 2024,66742.61,169765.94,72253.59,0,1,3,3,0.01,0.01,0.01,0.01,3,3813707.94
115378944.2857,9.52,4,1,NATIONAL CAPITAL REGION,32.32,0.0,1,79910.45,Q1 2024,19156.81,1934.58,30403.73,0,0,3,6,16974.78,16974.78,0.49,0.49,3,40000.44
115378944.2857,9.52,4,1,NATIONAL CAPITAL REGION,32.32,0.0,1,79910.45,Q4 2023,15956.1,16972.260000000002,86796.81,0,0,3,6,16974.78,16974.78,0.49,0.49,3,40000.44
115395887.1429,12.09,6,1,NATIONAL CAPITAL REGION,46.84,1.0,2,217768.33,Q1 2024,16542.31,81767.09,738638.91,3,0,3,3,-2.55,-2.55,-2.55,-2.55,3,1103202.02
115649544.2857,7.45,6,1,MIMAROPA REGION,47.27,1.0,2,219433.87,Q1 2024,52612.84,79146.57,486015.21,0,0,3,5,116354.51,83471.44,90378.13,21378.12,3,29998.59
115649544.2857,7.45,6,1,MIMAROPA REGION,47.27,1.0,2,219433.87,Q4 2023,8013.83,106661.86,393196.62,0,0,3,5,116354.51,83471.44,90378.13,21378.12,3,29998.59
115900331.4286,2.23,7,1,REGION III (CENTRAL LUZON),41.8,0.0,2,564431.45,Q1 2024,499.39,499.96,274510.28,0,0,3,5,45520.67,-1.83,4198.55,4173.83,3,44999.12
116271344.2857,10.03,7,1,REGION XIII (CARAGA),33.83,0.0,2,1067194.6,Q1 2024,4309.88,359805.72000000003,284940.05,0,0,3,2,-0.9,-0.9,-0.9,-0.9,3,168999.89
116271344.2857,10.03,7,1,REGION XIII (CARAGA),33.83,0.0,2,1067194.6,Q4 2023,53488.92,644998.38,700983.69,0,0,3,2,-0.9,-0.9,-0.9,-0.9,3,168999.89
116435145.7143,7.43,5,1,NATIONAL CAPITAL REGION,34.88,1.0,2,87724.26,Q1 2024,199.58,299.33,44099.39,0,0,3,6,0.04,0.04,0.04,0.04,1,29999.82
116481002.8571,2.57,4,1,NATIONAL CAPITAL REGION,27.09,1.0,2,52805.64,Q4 2023,5607.72,30886.41,16474.95,0,0,3,6,2063.73,1501.31,2217.96,1526.97,3,17999.46
116624757.1429,21.92,6,1,NATIONAL CAPITAL REGION,50.02,1.0,2,151169.48,Q4 2023,89694.55,2351.29,11001.130000000001,3,0,3,5,73416.77,751.57,75780.06,70541.78,3,334562.77
116783201.4286,10.85,7,1,REGION IV-A (CALABARZON),57.12,0.0,2,1376984.1,Q1 2024,412327.16,114308.16,592958.18,3,0,3,3,215883.63,10000.79,106055.58,94924.79,3,912001.12
116783201.4286,10.85,7,1,REGION IV-A (CALABARZON),57.12,0.0,2,1376984.1,Q4 2023,341593.98,155468.59,614171.8,3,0,3,3,215883.63,10000.79,106055.58,94924.79,3,912001.12
116787457.1429,24.2,7,1,NATIONAL CAPITAL REGION,72.53,0.0,2,535594.28,Q1 2024,2125.88,265815.11,94796.14,3,0,3,3,65537.01,150552.15,56099.54,0.73,3,587191.58
116787457.1429,24.2,7,1,NATIONAL CAPITAL REGION,72.53,0.0,2,535594.28,Q4 2023,1000.59,331551.77999999997,95602.7,3,0,3,3,65537.01,150552.15,56099.54,0.73,3,587191.58
116813671.4286,17.56,6,0,NATIONAL CAPITAL REGION,48.72,1.0,2,152496.74,Q1 2024,27990.48,14050.97,61297.05,3,0,3,1,0.43,0.43,0.43,0.43,3,681000.24
116813671.4286,17.56,6,0,NATIONAL CAPITAL REGION,48.72,1.0,2,152496.74,Q4 2023,25708.269999999997,35518.54,90401.20999999999,3,0,3,1,0.43,0.43,0.43,0.43,3,681000.24
117141744.2857,12.86,5,1,NATIONAL CAPITAL REGION,52.69,0.0,3,138818.05,Q1 2024,5400.88,6847.99,38317.97,0,0,3,5,73188.59,900.6,19391.25,18455.95,3,25999.24
117141744.2857,12.86,5,1,NATIONAL CAPITAL REGION,52.69,0.0,3,138818.05,Q4 2023,9434.04,3675.7799999999997,45269.03,0,0,3,5,73188.59,900.6,19391.25,18455.95,3,25999.24
117667230.0,9.03,7,1,REGION VII (CENTRAL VISAYAS),34.65,1.0,2,247477.84,Q4 2023,1520.91,105062.71,59946.54,3,3,3,5,198371.51,46243.55,71287.26,0.67,3,894400.5
117667230.0,9.03,7,1,REGION VII (CENTRAL VISAYAS),34.65,1.0,2,247477.84,Q1 2024,24557.92,37109.21,59567.8,3,3,3,5,198371.51,46243.55,71287.26,0.67,3,894400.5
118213330.0,11.38,7,1,REGION X (NORTHERN MINDANAO),40.96,0.0,2,1429364.63,Q1 2024,30815.47,83501.94,880348.41,0,0,3,5,20843.48,599.05,9887.41,1.05,3,26000.46
118213330.0,11.38,7,1,REGION X (NORTHERN MINDANAO),40.96,0.0,2,1429364.63,Q4 2023,42431.07,29944.71,1312573.42,0,0,3,5,20843.48,599.05,9887.41,1.05,3,26000.46
118604815.7143,8.23,5,1,NATIONAL CAPITAL REGION,40.94,0.0,2,131257.14,Q1 2024,18095.0,33273.98,12396.630000000001,0,0,3,5,0.33,0.33,0.33,0.33,3,35000.53
118604815.7143,8.23,5,1,NATIONAL CAPITAL REGION,40.94,0.0,2,131257.14,Q4 2023,24457.4,24419.489999999998,34243.68,0,0,3,5,0.33,0.33,0.33,0.33,3,35000.53
119839842.8571,13.58,5,1,REGION IV-A (CALABARZON),50.46,0.0,2,138845.5,Q1 2024,27533.449999999997,201861.13,88075.91,0,0,3,5,2391.35,2334.17,16692.74,12030.13,3,183001.19
119839842.8571,13.58,5,1,REGION IV-A (CALABARZON),50.46,0.0,2,138845.5,Q4 2023,11962.18,73312.69,35693.36,0,0,3,5,2391.35,2334.17,16692.74,12030.13,3,183001.19
120415414.2857,15.69,7,1,NATIONAL CAPITAL REGION,53.4,0.0,3,1000001.4,Q4 2023,8.63,15743.400000000001,193290.31,0,3,3,1,3311.21,3414.21,18595.07,0.61,3,3586319.66
120611801.4286,9.63,7,1,REGION VII (CENTRAL VISAYAS),39.47,1.0,2,891767.76,Q4 2023,1579.68,2444.77,1150317.53,0,0,3,5,-1.24,-1.24,-1.24,-1.24,3,60002.44
120860258.5714,6.63,6,1,REGION VI (WESTERN VISAYAS),27.97,1.0,2,172458.31,Q1 2024,453.15,25072.399999999998,71249.29000000001,0,0,3,5,3461.25,2885.25,-0.75,-0.75,3,144998.86
120958144.2857,13.63,5,1,REGION VII (CENTRAL VISAYAS),47.27,0.0,2,91589.96,Q1 2024,4141.67,13863.9,29998.23,3,0,3,5,147.88,147.88,-1.12,-1.12,3,1041999.75
120958144.2857,13.63,5,1,REGION VII (CENTRAL VISAYAS),47.27,0.0,2,91589.96,Q4 2023,6329.58,36436.159999999996,66496.69,3,0,3,5,147.88,147.88,-1.12,-1.12,3,1041999.75
121368985.7143,13.52,6,1,NATIONAL CAPITAL REGION,32.78,0.0,2,189572.52,Q1 2024,3297.01,6384.4,103827.06,0,0,3,5,15792.57,1313.83,19741.69,18496.83,3,74998.37
121368985.7143,13.52,6,1,NATIONAL CAPITAL REGION,32.78,0.0,2,189572.52,Q4 2023,3610.86,8064.12,238627.92,0,0,3,5,15792.57,1313.83,19741.69,18496.83,3,74998.37
121476558.5714,5.83,4,1,REGION VI (WESTERN VISAYAS),27.35,0.0,2,78969.31,Q4 2023,-0.61,150527.6,28247.5,0,0,3,5,1.01,1.01,1.01,1.01,3,32999.62
121574971.4286,15.49,6,1,NATIONAL CAPITAL REGION,42.79,0.0,2,185414.71,Q1 2024,0.74,30261.91,106299.01,3,0,3,2,60020.85,18456.16,48313.0,43979.73,3,813438.81
122059715.7143,14.33,6,1,NATIONAL CAPITAL REGION,35.99,0.0,2,141251.54,Q4 2023,1651.57,28239.48,35000.31,3,0,3,2,36738.22,0.32,38298.58,38936.98,3,638249.04
122144530.0,10.84,5,1,REGION III (CENTRAL LUZON),32.32,1.0,1,99476.99,Q1 2024,1471.53,76499.54,93709.07,0,0,3,6,37770.92,40437.04,39843.34,0.33,3,44998.75
122144530.0,10.84,5,1,REGION III (CENTRAL LUZON),32.32,1.0,1,99476.99,Q4 2023,2332.37,64998.729999999996,130062.93,0,0,3,6,37770.92,40437.04,39843.34,0.33,3,44998.75
122553330.0,12.67,5,1,REGION II (CAGAYAN VALLEY),38.22,0.0,2,89637.02,Q1 2024,1198.88,5196.63,1959.92,0,0,3,6,29372.78,1212.2,8583.81,-0.25,1,30001.34
122553330.0,12.67,5,1,REGION II (CAGAYAN VALLEY),38.22,0.0,2,89637.02,Q4 2023,1579.15,15544.060000000001,69286.75,0,0,3,6,29372.78,1212.2,8583.81,-0.25,1,30001.34
122823630.0,10.63,5,0,NATIONAL CAPITAL REGION,47.08,0.0,2,109072.09,Q4 2023,6283.52,195424.97999999998,20001.06,0,0,3,1,18248.52,25794.77,3041.67,0.42,3,175999.56
123258002.8571,7.72,4,1,REGION VI (WESTERN VISAYAS),34.13,0.0,2,51048.31,Q1 2024,1264.89,12721.1,110228.92,0,0,3,6,0.62,0.62,0.62,0.62,3,100000.44
123258002.8571,7.72,4,1,REGION VI (WESTERN VISAYAS),34.13,0.0,2,51048.31,Q4 2023,2445.45,5280.48,33176.63,0,0,3,6,0.62,0.62,0.62,0.62,3,100000.44
123261742.8571,25.08,7,0,REGION IX (ZAMBOANGA PENINSULA),52.52,1.0,2,723866.63,Q1 2024,11900.84,13671.91,42622.45,0,0,3,3,-0.0,-0.0,-0.0,-0.0,3,467970.69
123261742.8571,25.08,7,0,REGION IX (ZAMBOANGA PENINSULA),52.52,1.0,2,723866.63,Q4 2023,2937.9300000000003,56482.5,25298.45,0,0,3,3,-0.0,-0.0,-0.0,-0.0,3,467970.69
123564085.7143,16.66,6,0,NATIONAL CAPITAL REGION,65.7,0.0,2,163719.59,Q1 2024,24941.18,29698.949999999997,36538.91,0,2,3,3,7518.83,8201.83,-0.42,-0.17,3,2041805.0
123564085.7143,16.66,6,0,NATIONAL CAPITAL REGION,65.7,0.0,2,163719.59,Q4 2023,39028.2,22206.88,107982.06,0,3,3,3,7518.83,8201.83,-0.42,-0.17,3,2041805.0
123756215.7143,7.96,4,1,NATIONAL CAPITAL REGION,38.06,0.0,2,70525.42,Q4 2023,5607.57,94001.63,145718.49,0,0,3,5,-0.9,-0.9,-0.9,-0.9,3,101000.04
124229302.8571,2.11,5,1,REGION VI (WESTERN VISAYAS),44.3,0.0,2,134917.13,Q4 2023,4552.72,74760.79000000001,221627.57,0,0,3,1,-0.19,-0.19,-0.19,-0.19,3,100000.12
124305460.0,4.2,5,1,NATIONAL CAPITAL REGION,41.19,1.0,2,122411.39,Q1 2024,334.38,40133.37,25002.12,0,0,3,5,18761.81,13916.18,-1.82,-1.82,3,214999.84
124305460.0,4.2,5,1,NATIONAL CAPITAL REGION,41.19,1.0,2,122411.39,Q4 2023,601.88,217855.69,50501.93,0,0,3,5,18761.81,13916.18,-1.82,-1.82,3,214999.84
124800530.0,8.01,4,1,NATIONAL CAPITAL REGION,28.66,0.0,2,39111.9,Q4 2023,16255.55,15968.55,48700.13,0,0,3,5,47112.86,3855.26,43610.59,44874.93,3,50001.62
125351358.5714,9.08,7,0,REGION III (CENTRAL LUZON),27.61,0.0,2,236712.84,Q1 2024,5371.33,31745.79,27699.06,0,0,3,5,73781.46,13302.16,19152.11,16414.7,3,60001.3
125422500.0,18.1,6,1,REGION IV-A (CALABARZON),39.83,0.0,2,173450.2,Q4 2023,128.34,122078.56000000001,53335.96,3,0,3,2,224848.43,52428.21,143632.7,144465.37,3,1415200.19
125422500.0,18.1,6,1,REGION IV-A (CALABARZON),39.83,0.0,2,173450.2,Q1 2024,12807.29,15348.130000000001,72701.25,3,0,3,2,224848.43,52428.21,143632.7,144465.37,3,1415200.19
125487472.8571,13.14,7,1,REGION VII (CENTRAL VISAYAS),43.57,0.0,2,229679.0,Q1 2024,10739.24,115111.58,134399.44,0,0,3,5,-0.34,-0.34,-0.34,-0.34,3,65000.14
125487472.8571,13.14,7,1,REGION VII (CENTRAL VISAYAS),43.57,0.0,2,229679.0,Q4 2023,160828.94,122755.93,132236.3,0,0,3,5,-0.34,-0.34,-0.34,-0.34,3,65000.14
125679414.2857,15.59,7,1,NATIONAL CAPITAL REGION,48.16,0.0,2,531226.23,Q1 2024,40466.47,129964.39,1510641.74,0,0,3,5,13613.58,4498.72,-0.09,-0.09,3,70001.02
125679414.2857,15.59,7,1,NATIONAL CAPITAL REGION,48.16,0.0,2,531226.23,Q4 2023,34112.99,84109.99,906626.57,0,0,3,5,13613.58,4498.72,-0.09,-0.09,3,70001.02
126032844.2857,5.58,5,1,REGION IV-A (CALABARZON),35.45,1.0,2,88133.45,Q1 2024,14576.82,89746.72,48002.08,0,0,3,5,44197.54,10878.01,19421.66,19874.2,3,44999.67
126032844.2857,5.58,5,1,REGION IV-A (CALABARZON),35.45,1.0,2,88133.45,Q4 2023,50892.53,19669.39,35497.79,0,0,3,5,44197.54,10878.01,19421.66,19874.2,3,44999.67
126342687.1429,5.91,6,0,REGION III (CENTRAL LUZON),52.88,0.0,3,159998.88,Q1 2024,3879.48,42520.59,28902.28,0,0,3,1,-1.18,-1.18,-1.18,-1.18,3,160001.27
126819431.4286,6.22,7,1,REGION I (ILOCOS REGION),31.67,1.0,2,1878726.65,Q1 2024,56871.17999999999,25968.75,114160.4,3,0,3,3,10682.72,0.42,2586.72,0.42,3,1161999.2
126819431.4286,6.22,7,1,REGION I (ILOCOS REGION),31.67,1.0,2,1878726.65,Q4 2023,86408.36,49144.17,112127.95,3,0,3,3,10682.72,0.42,2586.72,0.42,3,1161999.2
127016844.2857,5.13,4,1,REGION IV-A (CALABARZON),27.87,1.0,2,81066.92,Q1 2024,24464.24,1590.08,63253.31,0,0,3,6,34815.54,2.97,33040.48,30838.31,3,30000.41
127607615.7143,13.02,6,1,NATIONAL CAPITAL REGION,39.56,0.0,2,145192.92,Q1 2024,66485.05,87165.78,136503.87,0,0,3,6,3568.82,-0.52,2632.77,2896.15,1,121999.37
127607615.7143,13.02,6,1,NATIONAL CAPITAL REGION,39.56,0.0,2,145192.92,Q4 2023,67326.39,4999.99,185502.51,0,0,3,6,3568.82,-0.52,2632.77,2896.15,1,121999.37
127707617.1429,3.0,7,1,REGION III (CENTRAL LUZON),31.71,1.0,2,234709.83,Q4 2023,25686.41,6421.25,69753.49,0,0,3,2,-2.28,-2.28,10442.73,-2.28,3,958400.26
127725700.0,13.03,7,1,NATIONAL CAPITAL REGION,36.98,0.0,2,516674.17,Q4 2023,528839.44,484594.79000000004,49999.18,3,0,3,3,232422.15,227999.15,4876.66,-0.85,3,813521.07
127830787.1429,8.94,7,1,REGION V (BICOL REGION),26.14,0.0,1,281479.0,Q1 2024,12457.05,88433.61,316459.59,3,0,3,3,16172.63,18246.29,17301.14,2.29,3,1057498.78
127830787.1429,8.94,7,1,REGION V (BICOL REGION),26.14,0.0,1,281479.0,Q4 2023,335.58,47290.07,24682.79,3,0,3,3,16172.63,18246.29,17301.14,2.29,3,1057498.78
127955700.0,14.51,6,1,REGION VII (CENTRAL VISAYAS),33.47,0.0,1,177342.62,Q1 2024,4160.22,6164.71,12902.1,0,0,3,5,21885.11,13853.11,0.87,0.87,3,29998.03
127955700.0,14.51,6,1,REGION VII (CENTRAL VISAYAS),33.47,0.0,1,177342.62,Q4 2023,15141.47,27111.87,242409.51,0,0,3,5,21885.11,13853.11,0.87,0.87,3,29998.03
127977717.1429,5.7,6,1,REGION XIII (CARAGA),38.96,0.0,2,149999.96,Q1 2024,3264.58,46931.380000000005,63797.42,0,0,3,5,0.42,0.42,0.42,0.42,3,40000.93
127977717.1429,5.7,6,1,REGION XIII (CARAGA),38.96,0.0,2,149999.96,Q4 2023,4143.91,41373.770000000004,26001.469999999998,0,0,3,5,0.42,0.42,0.42,0.42,3,40000.93
128008045.7143,1.31,4,0,REGION III (CENTRAL LUZON),34.37,0.0,2,45527.42,Q4 2023,4063.52,53466.93,1500.47,0,0,3,5,0.43,0.43,0.43,0.43,3,55001.14
128087615.7143,12.9,6,0,REGION VI (WESTERN VISAYAS),40.39,0.0,2,212313.58,Q1 2024,5387.47,88245.86,76718.33,3,3,3,2,-0.69,-0.69,-0.69,-0.69,3,1800000.07
128087615.7143,12.9,6,0,REGION VI (WESTERN VISAYAS),40.39,0.0,2,212313.58,Q4 2023,7141.88,60668.14,24933.210000000003,0,3,3,2,-0.69,-0.69,-0.69,-0.69,3,1800000.07
128185930.0,9.65,6,1,NATIONAL CAPITAL REGION,32.53,1.0,2,220922.19,Q4 2023,9170.77,187059.47,41198.73,0,0,3,5,127026.03,41266.39,19427.89,19375.76,3,324998.16
128251244.2857,7.88,7,1,NATIONAL CAPITAL REGION,28.03,0.0,2,252752.94,Q1 2024,4694.9,2529.43,49300.899999999994,3,0,3,2,155878.02,19691.55,164709.4,151317.85,1,798401.24
128251244.2857,7.88,7,1,NATIONAL CAPITAL REGION,28.03,0.0,2,252752.94,Q4 2023,13426.8,52215.85,57379.83,3,0,3,2,155878.02,19691.55,164709.4,151317.85,1,798401.24
128306828.5714,15.04,5,1,REGION VII (CENTRAL VISAYAS),35.69,1.0,2,99999.69,Q1 2024,28508.36,11663.8,31498.64,0,3,3,2,3945.87,2114.72,2488.76,0.55,3,3312001.05
128874844.2857,6.9,5,0,REGION IV-A (CALABARZON),40.23,0.0,1,84592.37,Q1 2024,4432.44,2677.5,13800.95,0,3,3,5,-1.49,-1.49,-1.49,-1.49,3,2430960.46
128954288.5714,4.86,7,1,NATIONAL CAPITAL REGION,38.86,0.0,2,457305.32,Q4 2023,119.46,41205.19,215999.06,0,0,3,5,-0.22,-0.22,-0.22,-0.22,3,30001.34
128976014.2857,24.9,6,1,REGION IV-A (CALABARZON),55.67,1.0,2,211918.78,Q1 2024,21744.51,46188.1,239608.63,3,0,3,5,446016.29,14131.77,432278.08,466442.79,3,904799.72
128976014.2857,24.9,6,1,REGION IV-A (CALABARZON),55.67,1.0,2,211918.78,Q4 2023,21272.64,37202.61,225882.75,3,0,3,5,446016.29,14131.77,432278.08,466442.79,3,904799.72
129025658.5714,8.93,5,0,REGION IV-A (CALABARZON),48.29,1.0,2,125000.29,Q1 2024,12008.89,4664.94,36026.01,0,2,3,1,-1.84,-1.84,-1.84,-1.84,3,2061819.52
129755860.0,5.69,6,1,NATIONAL CAPITAL REGION,32.78,0.0,2,140485.85,Q4 2023,1617.83,11902.99,18099.54,0,0,3,6,-0.25,-0.25,-0.25,-0.25,3,38000.27
129801058.5714,9.82,7,1,REGION VII (CENTRAL VISAYAS),34.39,1.0,2,235825.44,Q1 2024,17735.2,68649.38,4049.46,3,0,3,2,80094.31,4915.6,77800.72,79321.26,3,668000.81
129801058.5714,9.82,7,1,REGION VII (CENTRAL VISAYAS),34.39,1.0,2,235825.44,Q4 2023,61771.719999999994,76272.22,17023.75,3,0,3,2,80094.31,4915.6,77800.72,79321.26,3,668000.81
130044444.2857,13.1,5,1,NATIONAL CAPITAL REGION,37.01,1.0,2,107500.01,Q1 2024,2080.9300000000003,217317.38,146996.9,0,0,3,5,5625.54,1.0,-4344.52,1.0,3,111000.31
130776387.1429,8.36,5,1,NATIONAL CAPITAL REGION,27.11,0.0,2,119105.13,Q1 2024,1498.92,26538.41,15058.66,0,0,3,6,-0.04,-0.04,-0.04,-0.04,3,159999.44
130776387.1429,8.36,5,1,NATIONAL CAPITAL REGION,27.11,0.0,2,119105.13,Q4 2023,1663.83,54866.85,35000.490000000005,0,0,3,6,-0.04,-0.04,-0.04,-0.04,3,159999.44
130838287.1429,13.04,7,1,NATIONAL CAPITAL REGION,37.77,0.0,2,327442.87,Q4 2023,3753.97,51844.75,421650.53,0,0,0,6,462925.97,0.75,164170.37,277941.42,3,45999.92
131371530.0,9.86,5,1,REGION VII (CENTRAL VISAYAS),33.25,0.0,2,138146.89,Q4 2023,70000.21,230449.97,64292.1,0,3,3,5,91416.99,123834.68,76581.68,-0.63,3,2186879.8
132101488.5714,2.93,7,1,REGION XII (SOCCSKSARGEN),28.16,0.0,2,470197.68,Q1 2024,321.98,13612.310000000001,6600.96,0,0,3,6,11936.7,22779.64,23483.32,13122.6,3,30000.57
132120874.2857,3.11,7,1,REGION VI (WESTERN VISAYAS),31.42,0.0,2,412034.45,Q1 2024,238.97,248214.98,49999.11,3,0,3,5,177505.83,266595.53,69719.43,0.06,3,874298.77
132765101.4286,9.09,7,1,REGION X (NORTHERN MINDANAO),40.96,0.0,2,224881.09,Q1 2024,1990.26,79698.15,39532.55,0,0,3,2,0.14,0.14,0.14,0.14,3,199997.78
133166387.1429,6.66,5,1,NATIONAL CAPITAL REGION,30.44,0.0,2,126312.65,Q4 2023,61999.630000000005,18467.44,16353.219999999998,0,0,3,2,-0.43,-0.43,41.62,-0.43,3,65000.8
133375301.4286,12.14,6,1,NATIONAL CAPITAL REGION,44.55,0.0,1,159099.25,Q1 2024,4219.469999999999,9532.33,49998.87,0,0,3,6,132356.34,2958.75,78430.09,73659.42,3,130000.39
133375301.4286,12.14,6,1,NATIONAL CAPITAL REGION,44.55,0.0,1,159099.25,Q4 2023,760.95,40339.61,11000.55,0,0,3,6,132356.34,2958.75,78430.09,73659.42,3,130000.39
133674644.2857,10.27,4,1,NATIONAL CAPITAL REGION,31.24,1.0,2,68664.07,Q1 2024,43.51,15259.11,43797.29,3,0,3,5,3860.09,3074.69,-189.71,0.89,3,832223.58
133674644.2857,10.27,4,1,NATIONAL CAPITAL REGION,31.24,1.0,2,68664.07,Q4 2023,43.87,15956.72,69999.4,3,0,3,5,3860.09,3074.69,-189.71,0.89,3,832223.58
133855571.4286,28.14,7,1,NATIONAL CAPITAL REGION,67.81,1.0,2,7090996.64,Q4 2023,1356.74,147397.32,40846.409999999996,3,0,3,4,148548.13,80779.38,149583.5,144811.99,3,907501.02
134237742.8571,23.22,7,1,REGION VII (CENTRAL VISAYAS),51.13,1.0,2,8351240.81,Q1 2024,28.29,1006216.12,553298.96,3,0,3,4,-0.35,-0.35,-0.35,-0.35,3,884001.08
134237742.8571,23.22,7,1,REGION VII (CENTRAL VISAYAS),51.13,1.0,2,8351240.81,Q4 2023,26.69,1674814.68,327154.59,3,0,3,4,-0.35,-0.35,-0.35,-0.35,3,884001.08
134485615.7143,12.08,6,1,NATIONAL CAPITAL REGION,33.09,1.0,1,149503.91,Q1 2024,11901.9,28831.569999999996,5000.7,3,0,3,5,0.11,6595.73,0.11,0.11,3,527999.49
134487142.8571,21.24,7,1,NATIONAL CAPITAL REGION,76.15,1.0,2,1068702.27,Q1 2024,34527.68,254119.04,4999.27,0,3,3,4,26768.72,35059.72,13411.98,-0.77,3,3696360.43
134596830.0,9.04,5,1,REGION VII (CENTRAL VISAYAS),30.9,1.0,2,139427.37,Q1 2024,258.3,82613.44,28196.420000000002,0,0,3,6,75688.5,70002.19,2.19,2.19,3,49997.91
134666844.2857,6.47,7,1,REGION XI (DAVAO REGION),39.22,1.0,2,449205.73,Q4 2023,696.06,89521.78,227627.74,0,3,3,5,49897.06,13711.68,49814.16,43251.95,3,3127700.42
134704687.1429,8.05,7,1,NATIONAL CAPITAL REGION,30.48,1.0,2,282002.25,Q1 2024,-1.07,143085.39,16999.62,1,0,3,2,21277.06,1.96,26140.63,21446.96,3,631200.27
135215930.0,10.85,4,0,REGION III (CENTRAL LUZON),35.74,1.0,2,65069.43,Q4 2023,12864.61,5727.17,38762.090000000004,0,0,3,6,22209.35,15916.97,10014.66,9230.8,3,49999.53
135317415.7143,6.9,7,1,REGION IV-A (CALABARZON),30.08,1.0,2,695897.47,Q1 2024,800.85,12720.73,29155.75,3,0,3,5,0.87,0.87,0.87,0.87,3,946399.75
